,date,max_temp
522,2022-06-07,43.1
523,2022-06-08,44.5
524,2022-06-09,44.7
525,2022-06-10,41.6
526,2022-06-11,42.9
527,2022-06-12,41.7
528,2022-06-13,36.5
529,2022-06-14,39.0
530,2022-06-15,38.9
531,2022-06-16,37.4
532,2022-06-17,37.0
533,2022-06-18,36.8
534,2022-06-19,37.7
535,2022-06-20,34.1
536,2022-06-21,37.0
537,2022-06-22,33.8
538,2022-06-23,34.6
539,2022-06-24,37.8
540,2022-06-25,32.9
541,2022-06-26,32.8
542,2022-06-27,32.6
543,2022-06-28,34.5
544,2022-06-29,32.8
545,2022-06-30,36.2
546,2022-07-01,36.0
547,2022-07-02,33.0
548,2022-07-03,33.2
549,2022-07-04,32.0
550,2022-07-05,28.8
551,2022-07-06,31.0
552,2022-07-07,31.3
553,2022-07-08,31.7
554,2022-07-09,26.8
555,2022-07-10,26.0
556,2022-07-11,26.9
557,2022-07-12,25.8
558,2022-07-13,24.4
559,2022-07-14,24.8
560,2022-07-15,26.4
561,2022-07-16,31.6
562,2022-07-17,34.0
563,2022-07-18,30.1
564,2022-07-19,29.9
565,2022-07-20,33.7
566,2022-07-21,32.8
567,2022-07-22,30.5
568,2022-07-23,30.8
569,2022-07-24,27.9
570,2022-07-25,28.2
571,2022-07-26,30.7
572,2022-07-27,27.4
573,2022-07-28,34.5
574,2022-07-29,32.5
575,2022-07-30,31.4
576,2022-07-31,32.8
577,2022-08-01,34.3
578,2022-08-02,34.0
579,2022-08-03,33.5
580,2022-08-04,34.1
581,2022-08-05,32.9
582,2022-08-06,34.0
583,2022-08-07,34.0
584,2022-08-08,32.9
585,2022-08-09,27.9
586,2022-08-10,27.8
587,2022-08-11,30.2
588,2022-08-12,29.7
589,2022-08-13,34.1
590,2022-08-14,32.9
591,2022-08-15,28.0
592,2022-08-16,27.6
593,2022-08-17,32.3
594,2022-08-18,34.2
595,2022-08-19,34.5
596,2022-08-20,33.7
597,2022-08-21,33.3
598,2022-08-22,32.7
599,2022-08-23,34.5
600,2022-08-24,34.6
601,2022-08-25,36.8
602,2022-08-26,34.8
603,2022-08-27,34.8
604,2022-08-28,35.7
605,2022-08-29,36.7
606,2022-08-30,37.0
607,2022-08-31,32.5
608,2022-09-01,36.3
609,2022-09-02,37.4
610,2022-09-03,36.6
611,2022-09-04,37.1
612,2022-09-05,30.3
613,2022-09-06,33.8
614,2022-09-07,37.3
615,2022-09-08,32.8
616,2022-09-09,32.4
617,2022-09-10,34.5
618,2022-09-11,34.1
619,2022-09-12,29.6
620,2022-09-13,28.2
621,2022-09-14,33.0
622,2022-09-15,34.1
623,2022-09-16,34.6
624,2022-09-17,34.3
625,2022-09-18,33.9
626,2022-09-19,34.2
627,2022-09-20,36.4
628,2022-09-21,32.7
629,2022-09-22,31.8
630,2022-09-23,34.0
631,2022-09-24,34.3
632,2022-09-25,34.0
633,2022-09-26,36.3
634,2022-09-27,34.8
635,2022-09-28,37.0
636,2022-09-29,32.9
637,2022-09-30,33.8
638,2022-10-01,36.9
639,2022-10-02,37.2
640,2022-10-03,37.4
641,2022-10-04,36.7
642,2022-10-05,34.2
643,2022-10-06,36.4
644,2022-10-07,36.2
645,2022-10-08,32.2
646,2022-10-09,34.5
647,2022-10-10,34.8
648,2022-10-11,36.3
649,2022-10-12,34.7
650,2022-10-13,32.5
651,2022-10-14,34.2
652,2022-10-15,32.8
653,2022-10-16,33.7
654,2022-10-17,32.7
655,2022-10-18,34.2
656,2022-10-19,34.3
657,2022-10-20,34.3
658,2022-10-21,34.5
659,2022-10-22,32.5
660,2022-10-23,34.0
661,2022-10-24,34.9
662,2022-10-25,34.9
663,2022-10-26,36.3
664,2022-10-27,36.9
665,2022-10-28,32.7
666,2022-10-29,34.6
667,2022-10-30,36.5
668,2022-10-31,32.3
669,2022-11-09,36.4
670,2022-11-14,32.6
671,2022-12-01,32.6
672,2022-12-02,32.3
673,2022-12-03,32.3
674,2022-12-04,32.5
675,2022-12-05,32.5
676,2022-12-06,32.3
677,2022-12-07,32.5
678,2022-12-08,30.5
679,2022-12-09,27.6
680,2022-12-10,30.3
681,2022-12-11,29.9
682,2022-12-12,32.7
683,2022-12-13,32.2
684,2022-12-14,32.5
685,2022-12-15,33.4
686,2022-12-16,32.9
687,2022-12-17,34.3
688,2022-12-18,34.4
689,2022-12-19,30.8
690,2022-12-20,30.1
691,2022-12-21,30.0
692,2022-12-22,32.8
693,2022-12-23,34.2
694,2022-12-24,32.1
695,2022-12-25,34.6
696,2022-12-26,34.8
697,2022-12-27,32.5
698,2022-12-28,34.6
699,2022-12-29,34.6
700,2022-12-30,32.4
701,2022-12-31,34.6
